Date Time,profile,company,Location,Start Date,Stipend,Duration,Apply by Date,Offer,Education,Skills,Perks
2025-09-27 22:02:36,Digital Marketing,Wrap In Fur,Noida,Immediately,"₹ 12,000 - 20,000 /month",3 Months,Not Available,Nothing,Not Specified,"Creative Writing, Digital Marketing, English Proficiency (Written), Search Engine Marketing (SEM), Search Engine Optimization (SEO), Social Media Marketing","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025-09-27 22:02:38,Content and Social Media Marketing,Altrix Infotech,Delhi,Immediately,"₹ 10,000 - 12,000 /month",3 Months,Not Available,Nothing,Not Specified,"Content Management, Content Marketing, Content Writing, Marketing","Certificate, Letter Of Recommendation, 5 Days A Week"
2025-09-27 22:02:40,Community Management,Great Learning,Gurgaon,Immediately,"₹ 20,000 /month",3 Months,Not Available,Nothing,3. Engage with prospects as a Great Learning ambassador and brief them on engagement opportunities,Operations,Not Available
2025-09-27 22:02:43,Accounting & Taxation,Abhimanyu  Singhal,Faridabad,Immediately,"₹ 5,000 - 7,000 /month",3 Months,Not Available,Nothing,Not Specified,Accounting,"Certificate, Letter Of Recommendation"
2025-09-27 22:02:45,Social Media Marketing,Aagaman Healthcare Solutions Private Limited,Gurgaon,Immediately,"₹ 10,000 - 30,000 /month",6 Months,Not Available,Nothing,1. Graduate/Final year student in Marketing or related field.,"Creative Writing, Digital Marketing, Email Marketing, Facebook Marketing, Instagram Marketing, Search Engine Marketing (SEM), Search Engine Optimization (SEO), Social Media Marketing",Certificate
2025-09-27 22:02:47,Field Sales,Art Of Puja,Gurgaon,Immediately,"₹ 20,000 - 1,35,000 /month",3 Months,Not Available,Nothing,"1. Graduate/Undergraduate student (preferably in Business, Marketing, or related fields).","Effective Communication, Key Account Management, Lead Generation, Sales","Certificate, Flexible, Letter Of Recommendation"
2025-09-27 22:02:50,HR Assistant,Englishynot,Noida,Immediately,"₹ 4,000 - 6,000 /month",3 Months,Not Available,Nothing,Not Specified,"Administrative Support, Effective Communication, Interpersonal skills, Multitasking, Research and Analytics, Technical Support, Time Management","Certificate, Flexible, Letter Of Recommendation"
2025-09-27 22:02:53,Graphic Design,Diamond Plus,Gurgaon,Immediately,"₹ 3,000 - 7,000 /month",3 Months,Not Available,Nothing,2. Graduate or 3/4year students,"Canva, Image Editing, Social Media Marketing","Letter Of Recommendation, 5 Days A Week"
2025-09-27 22:02:55,Python Development,Warewe Consultancy Private Limited,Gurgaon,Immediately,"₹ 15,000 - 20,000 /month",2 Months,Not Available,Nothing,Not Specified,"Django, FastAPI, Node.js, PostgreSQL, Python, REST API, Stripe Payment API","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025-09-27 22:02:57,Legal Intern,Quick Clean Private Limited,Gurgaon,Immediately,"₹ 5,000 /month",6 Months,Not Available,Nothing,1.  Pursuing LL.B. / Integrated Law Course from a recognised university in India.,"Legal Drafting, Legal Research, Statutory compliances",Certificate
2025-09-27 22:02:59,Content and Social Media Marketing,GrowithINDIA,Gurgaon,Immediately,"₹ 10,000 - 12,000 /month",1 Month,Not Available,Nothing,Not Specified,"Content Writing, Search Engine Optimization (SEO), Social Media Marketing, Video Editing","Certificate, Flexible, Mentorship, 5 Days A Week"
2025-09-27 22:03:01,Company Secretary (CS),CS ADV SHARAD RAJWANSHI,Delhi,Immediately,"₹ 3,000 - 5,000 /month",6 Months,Not Available,Nothing,Not Specified,MS-Office,"Certificate, Flexible"
2025-09-27 22:03:04,Content and Social Media Marketing,Durgesh Joshi,Dehradun,Immediately,"₹ 4,000 - 15,000 /month",3 Months,Not Available,Nothing,Not Specified,"Creative Thinking, Design Thinking, Effective Communication, Influencer Marketing, Social Media Marketing, Video Editing","Certificate, Letter Of Recommendation, 5 Days A Week"
2025-09-27 22:03:07,Sales and Marketing,Dhruva Rathore,Delhi,Immediately,"₹ 30,001 - 80,001 /month",3 Months,Not Available,Nothing,Not Specified,"Client Relationship Management (CRM), Digital Marketing, Sales",Not Available
2025-09-27 22:03:09,Operations,Astrotalk,Noida,Immediately,"₹ 15,000 - 20,000 /month",3 Months,Not Available,Nothing,Not Specified,"Client Interaction, Community Management, English Proficiency (Spoken), Interpersonal skills",Certificate
2025-09-27 22:03:11,Web Development,Softmind Infotech Private Limited,Noida,Immediately,"₹ 3,001 - 5,002 /month",6 Months,Not Available,Nothing,Not Specified,"JavaScript, React","Certificate, Letter Of Recommendation, 5 Days A Week"
2025-09-27 22:03:13,Founders Office,Quick Clean Private Limited,Delhi,Immediately,"₹ 25,000 /month",6 Months,Not Available,Nothing,Not Specified,"Analytical Thinking, Collaboration, Critical thinking, Effective Communication, English Proficiency (Spoken), Problem Solving",Certificate
2025-09-27 22:03:17,Sales and Marketing,Farzi Engineer,Noida,Immediately,"₹ 8,000 - 12,000 /month",6 Months,Not Available,Nothing,"1. Bachelor’s degree in Business, Marketing, or related field.",Effective Communication,"Certificate, Letter Of Recommendation"
2025-09-27 22:03:19,sales,Nitro Commerce,Gurgaon,Immediately,"₹ 15,000 - 25,000 /month",6 Months,Not Available,Nothing,Not Specified,Effective Communication,"Certificate, Flexible, Letter Of Recommendation, Mentorship, 5 Days A Week"
2025-09-27 22:03:21,Music,Tarun Awasthi,Delhi,Immediately,"₹ 5,400 - 9,000 /month",6 Months,Not Available,Nothing,2. Mix and master tracks to deliver high-quality final outputs.,"Audacity, Audio Editing, Audio Making, FL Studio (FruityLoops), Music, Music Production","Certificate, Flexible, 5 Days A Week"
2025-09-27 22:03:23,Business Development (Research & Strategy),Meserii,Delhi,Immediately,"₹ 8,000 - 10,000 /month",3 Months,Not Available,Nothing,Not Specified,"Canva, Effective Communication, MS-Excel, Research and Analytics, Strategy, Video Editing","Certificate, Letter Of Recommendation"
2025-09-27 22:03:25,Content and Social Media Marketing,Tanvvi Verma,Delhi,Immediately,"₹ 5,000 - 10,000 /month",6 Months,Not Available,Nothing,Not Specified,"Canva, Capcut, Video Editing","Certificate, Letter Of Recommendation"
2025-09-27 22:03:27,Sales and Marketing,UNIVERSAL METALS & ALLOYS,Faridabad,Immediately,"₹ 5,000 - 10,000 /month",3 Months,Not Available,Nothing,Not Specified,"Effective Communication, Marketing Campaigns, MS-Excel, Negotiations, Sales Strategy","Certificate, Letter Of Recommendation"
2025-09-27 22:03:29,Sales Executive (Interior Company),Homebell Interiors Pvt.Ltd,Noida,Immediately,"₹ 7,200 - 8,500 /month",3 Months,Not Available,Nothing,Not Specified,Sales Support,Letter Of Recommendation
2025-09-27 22:03:31,Founders Office,Blutron Technologies Private Limited,Noida,Immediately,"₹ 12,000 - 15,000 /month",1 Month,Not Available,Nothing,Not Specified,"Analytical Thinking, Business Analysis, Critical thinking, MS-Excel, Problem Solving, Research and Analytics, Sales","Certificate, Letter Of Recommendation, 5 Days A Week"
