Date Time,profile,company,Location,Start Date,Stipend,Duration,Apply by Date,Offer,Education,Skills,Perks
2025-09-27 20:12:50,Poster Design,Pereyan LLP,Anekal,Immediately,"₹ 10,000 - 15,000 /month",6 Months,27 Oct' 25,Nothing,Not Specified,"Adobe Creative Suite, Adobe Illustrator, Adobe Photoshop, Adobe Premiere Pro, Audio Editing, Facebook Ads, Instagram Marketing, Social Media Marketing",Not Available
2025-09-27 20:12:51,VM And Sales,Home Canvas,Bangalore,Immediately,"₹ 10,000 - 15,000 /month",3 Months,26 Oct' 25,Nothing,Not Specified,"Client Interaction, MS-PowerPoint, Sales",Letter Of Recommendation
2025-09-27 20:12:53,Business Development (Sales),Caliberly Human Resource Consulting,Bangalore,Immediately,"₹ 15,000 - 18,000 /month",3 Months,26 Oct' 25,Nothing,Not Specified,"B2B Sales, English Proficiency (Spoken), Sales","Certificate, 5 Days A Week"
2025-09-27 20:12:54,Field Sales,Gharpayy,Bangalore,Immediately,"₹ 20,000 - 29,000 /month",2 Months,26 Oct' 25,Nothing,Not Specified,"English Proficiency (Spoken), Hindi Proficiency (Spoken)",Not Available
2025-09-27 20:12:55,Social Media Marketing,Juntrax Solutions Private Limited,Bangalore,Immediately,"₹ 18,000 - 20,000 /month",6 Months,26 Oct' 25,Nothing,1. Candidates pursuing a career in Mass Communication or Journalism with similar degrees,"Canva, English Proficiency (Spoken), English Proficiency (Written), Facebook Marketing, Figma, Instagram Marketing, Search Engine Optimization (SEO)","Certificate, 5 Days A Week"
2025-09-27 20:12:57,Sales and Marketing,Home Canvas,Bangalore,Immediately,"₹ 10,000 - 15,000 /month",3 Months,25 Oct' 25,Nothing,Not Specified,"Client Interaction, Client Relationship, MS-Excel, MS-PowerPoint, Sales, Sales Strategy","Certificate, Letter Of Recommendation"
2025-09-27 20:13:00,Marketing,Oben Electric Vehicles Private Limited,Bangalore,Immediately,"₹ 18,000 - 24,000 /month",3 Months,25 Oct' 25,Nothing,"1. A student or recent graduate in Marketing, Communications, Media, or a related field.","Content Management, English Proficiency (Spoken), English Proficiency (Written), Influencer Marketing, Marketing Campaigns, Social Media Marketing",Certificate
2025-09-27 20:13:01,Talent Acquisition,Creencia,Bangalore,Immediately,"₹ 12,000 - 25,000 /month",3 Months,25 Oct' 25,Nothing,Not Specified,"English Proficiency (Spoken), English Proficiency (Written), MS-Excel","Certificate, Letter Of Recommendation"
2025-09-27 20:13:03,Business Development (Sales),BHARATPI LABS PRIVATE LIMITED,Bangalore,Immediately,"₹ 15,000 /month",3 Months,24 Oct' 25,Nothing,Not Specified,"Client Interaction, Client Relationship, Cold Calling, Customer Acquisition, Event Management, Field Sales, Invoice Processing, Key Account Management","Certificate, Flexible, Letter Of Recommendation"
2025-09-27 20:13:10,Project Management,Sameer Khatri,Bangalore,Immediately,"₹ 2,000 - 4,500 /month",6 Months,24 Oct' 25,Nothing,"1. Conduct user research (students, parents, teachers) through surveys & interviews.","Analytical Thinking, Canva, Computer skills, Data Analysis, Effective Communication, Figma, MS-Excel, MS-PowerPoint","Certificate, Flexible, Letter Of Recommendation"
2025-09-27 20:13:11,Business Development (Sales),Supps,Bangalore,Immediately,"₹ 8,500 - 11,000 /month",4 Months,23 Oct' 25,Nothing,Not Specified,"Digital Marketing, Retail Management, Sales, Social Media Marketing","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025-09-27 20:13:13,Market Intelligence & Client Engagement Associate,Coldwell Banker Value Add Realty,Bangalore,Immediately,"₹ 5,000 - 15,000 /month",6 Months,23 Oct' 25,Nothing,1. MBA/MCOM students only/B.com/BBA students,Effective Communication,"Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025-09-27 20:13:14,General Management,ByAndLarge: Bal Corporate Services Private Limited,Bangalore,Immediately,"₹ 6,000 - 10,000 /month",2 Months,27 Oct' 25,Nothing,Not Specified,"English Proficiency (Spoken), Hindi Proficiency (Spoken), MS-Office","Certificate, Letter Of Recommendation"
2025-09-27 20:13:15,Brand & Market Growth Analyst,Coldwell Banker Value Add Realty,Bangalore,Immediately,"₹ 5,000 - 15,000 /month",6 Months,23 Oct' 25,Nothing,1. MBA in marketing or Digital Marketing Candidates preferred,Effective Communication,"Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025-09-27 20:13:17,Graphic Design,ByAndLarge: Bal Corporate Services Private Limited,Bangalore,Immediately,"₹ 8,000 - 18,000 /month",2 Months,27 Oct' 25,Nothing,Not Specified,"Adobe After Effects, Adobe Illustrator, Adobe Photoshop, Adobe Photoshop Lightroom CC, Adobe Premiere Pro, Video Editing","Certificate, Letter Of Recommendation"
2025-09-27 20:13:19,Business Development (Sales),RiseUpp Edutech Private Limited,Bangalore,Immediately,"₹ 17,000 - 27,000 /month",4 Months,22 Oct' 25,Nothing,"1.  Interact with students and working professionals exploring Online MBA, MCA, BBA, and BCA programs.","English Proficiency (Spoken), Sales","Certificate, Letter Of Recommendation"
