Date Time,profile,company,Location,Start Date,Stipend,Duration,Apply by Date,Offer,Education,Skills,Perks
2025-09-28 10:11:24,Sales Associate,S.A. Wire And Cables Industry,Kolkata,Immediately,"₹ 2,000 - 5,000 /month",3 Months,Not Available,Nothing,5. Bachelor's degree in business administration or a related field.,"Effective Communication, Field Sales, Negotiations, Networking, Presentation skills, Problem Solving, Time Management","Certificate, Flexible, Letter Of Recommendation"
2025-09-28 10:11:26,AI & Data Science,Nutrail Cognitive Analytics Private Limited,Kolkata,Immediately,"₹ 8,000 - 10,000 /month",6 Months,11 Oct' 25,Nothing,Not Specified,"Database Testing, Data Science, Python, SQL","Certificate, Flexible"
2025-09-28 10:11:29,sales,Moople Academy Private Limited,Kolkata,Immediately,"₹ 6,500 - 12,500 /month",6 Months,8 Oct' 25,Nothing,"1. Making outbound calls to potential students and parents to promote our multimedia courses - Animation, VFX, Graphic Design, Digital Marketing & 3D Gaming.","Bengali Proficiency (Spoken), MS-Excel","Certificate, Flexible"
2025-09-28 10:11:32,Social Media Marketing,The Country House Cafe,Kolkata,Immediately,"₹ 6,000 - 8,000 /month",6 Months,Not Available,Nothing,Not Specified,"Instagram Marketing, Social Media Marketing, Video Making","Certificate, Flexible, Letter Of Recommendation"
2025-09-28 10:11:34,sales,Moople Institute Of Animation And Design,Kolkata,Immediately,"₹ 6,500 - 12,500 /month",6 Months,2 Oct' 25,Nothing,"1. Making outbound calls to potential students and parents to promote our multimedia courses - animation, VFX, graphic design, digital marketing, and 3D gaming.","Bengali Proficiency (Spoken), MS-Excel","Certificate, Flexible"
2025-09-28 10:11:37,Business Development (Sales),Piyush Khandelia,Kolkata,Immediately,"₹ 12,000 - 12,001 /month",3 Months,Not Available,Nothing,Not Specified,"Business Development, Client Relationship Management (CRM)","Certificate, Letter Of Recommendation"
2025-09-28 10:11:40,Content & E-Commerce Management,Piyush Khandelia,Kolkata,Immediately,"₹ 12,000 /month",6 Months,Not Available,Nothing,Not Specified,Graphic Design,"Certificate, Letter Of Recommendation"
2025-09-28 10:11:42,Social Work Coordinator,Abadha Foundation,Delhi,Immediately,"₹ 5,000 /month",3 Months,12 Oct' 25,Nothing,"4. are from Delhi, Kolkata, Mumbai, Bangalore only","Community Management, Effective Communication, English Proficiency (Spoken), Hindi Proficiency (Spoken), Image Editing, Interpersonal skills, Photography, Social Media Marketing","Certificate, Flexible, Letter Of Recommendation"
2025-09-28 10:11:45,Full Stack Development,Ignisnova Robotics Private Limited,Kolkata,Immediately,"₹ 10,000 - 14,000 /month",6 Months,2 Oct' 25,Nothing,Not Specified,"Firebase, JavaScript, MySQL, Python, REST API","Certificate, Letter Of Recommendation, 5 Days A Week"
2025-09-28 10:11:47,Nesternship – Nestlé Internship Program 2024,Nestle,Chennai,Not Available,"₹ 10,000 /month",2 Months,25 Dec' 25,Nothing,Not Specified,"Business Analysis, Effective Communication, Logistics Management, Problem Solving, Strategy",Certificate
2025-09-28 10:11:49,Jio Home Service Intern,Jio,Kolkata,Not Available,Not Available,3 weeks ago,11 Nov' 25,Nothing,Not Specified,Customer Support,Not Available
2025-09-28 10:11:51,Office Associate,ITC Limited,Kolkata,Not Available,Not Available,6 Months,7 Nov' 25,Nothing,Not Specified,"Document Management, Effective Communication, MS-Office, Statutory compliances",Not Available
2025-09-28 10:11:53,Associate - Client Service,McKinsey & Company,Kolkata,Not Available,Not Available,2 Months,27 Oct' 25,Nothing,"1. Educational background: Enrolled in an advanced graduate degree program (e.g., MBA, PhD); requirements may vary by location or practice.","Data Analysis, Decision making, Effective Communication, English Proficiency (Spoken), English Proficiency (Written), MS-Excel, MS-PowerPoint, Time Management",Mentorship
