Date Time,profile,company,Location,Start Date,Stipend,Duration,Apply by Date,Offer,Education,Skills,Perks
2025-09-28 09:59:06,Digital Marketing,Global Edutech,Pune,Immediately,"₹ 7,500 - 15,000 /month",3 Months,10 Oct' 25,Nothing,Not Specified,"Creative Writing, Digital Marketing, Email Marketing, English Proficiency (Spoken), English Proficiency (Written), Facebook Marketing, Google Analytics, Instagram Marketing","Certificate, Mentorship"
2025-09-28 09:59:08,Human Resources (HR),IFAS Edutech Private Limited,Pune,Immediately,"₹ 5,000 /month",3 Months,10 Oct' 25,Nothing,Not Specified,"English Proficiency (Spoken), MS-Excel, MS-Office, MS-Word","Certificate, Letter Of Recommendation"
2025-09-28 09:59:09,Human Resources (HR),Urbanroof,Pune,Immediately,"₹ 5,000 - 10,000 /month",3 Months,10 Oct' 25,Nothing,Not Specified,"English Proficiency (Spoken), MS-Excel, MS-Office",Certificate
2025-09-28 09:59:11,Full Stack Development,Global Edutech,Pune,Immediately,"₹ 7,500 - 15,000 /month",3 Months,10 Oct' 25,Nothing,Not Specified,"AngularJS, C++ Programming, CSS, HTML, Java, JavaScript, MySQL, Node.js","Certificate, Flexible, Mentorship"
2025-09-28 09:59:13,Graphic Design,Agnotic Technologies,Pune,Immediately,"₹ 10,000 - 20,000 /month",6 Months,10 Oct' 25,Nothing,Not Specified,"Adobe Illustrator, UI & UX Design, Video Editing",5 Days A Week
2025-09-28 09:59:15,Human Resources (HR),Tapi Prestressed Products Limited,Pune,Immediately,"₹ 3,000 - 5,000 /month",2 Months,10 Oct' 25,Nothing,1. Candidates pursuing BBA\MBA\B .com\B.E\L.L.B,"English Proficiency (Spoken), English Proficiency (Written), MS-Excel, MS-Office, MS-Word",Certificate
2025-09-28 09:59:16,Market Research,Pratiti,Pune,Immediately,"₹ 5,000 /month",3 Months,9 Oct' 25,Nothing,Not Specified,"English Proficiency (Written), MS-Excel, MS-Word, Research and Analytics","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025-09-28 09:59:18,Marketing,K Raheja Corp,Pune,Immediately,"₹ 14,000 - 15,000 /month",3 Months,9 Oct' 25,Nothing,Not Specified,"Effective Communication, English Proficiency (Spoken), MS-Excel",Certificate
2025-09-28 09:59:20,Business Development (Sales),Coding Junior,Chennai,Immediately,"₹ 15,000 /month",6 Months,9 Oct' 25,Nothing,Not Specified,Effective Communication,"Certificate, Letter Of Recommendation"
2025-09-28 09:59:22,Accounting & Tally,Healthy-O-Me,Pune,Immediately,"₹ 10,000 - 12,000 /month",6 Months,9 Oct' 25,Nothing,Not Specified,"Client Interaction, Client Relationship Management (CRM), English Proficiency (Spoken), English Proficiency (Written), Microsoft 365, MS-Excel, Tally","Certificate, Letter Of Recommendation"
