Date Time,profile,company,Location,Start Date,Stipend,Duration,Apply by Date,Offer,Education,Skills,Perks
2025-09-27 22:10:46,Digital Marketing,Visys Cloud Technologies India Private Limited,Hyderabad,Immediately,"₹ 3,000 - 5,000 /month",3 Months,10 Oct' 25,Nothing,"1. Bachelor’s degree in Marketing, Business, Communications, or related field.","Canva, Creative Writing, Digital Marketing, Facebook Ads, Facebook Marketing, Google AdWords, Instagram Marketing, Poster Design","Certificate, Letter Of Recommendation"
2025-09-27 22:10:48,Marketing,Visys Cloud Technologies India Private Limited,Hyderabad,Immediately,"₹ 6,000 - 20,000 /month",3 Months,8 Oct' 25,Nothing,"1. Pursuing or recently completed a degree in Marketing, Business Administration, or related fields.","Business Development, Customer Acquisition, Hindi Proficiency (Spoken), Inside Sales, Lead Generation, Prospecting","Certificate, Mentorship"
2025-09-27 22:10:50,Graphic Design,Visys Cloud Technologies India Private Limited,Hyderabad,Immediately,"₹ 5,000 - 7,000 /month",3 Months,17 Oct' 25,Nothing,Not Specified,"Adobe After Effects, Adobe Illustrator, Adobe Photoshop, Adobe Premiere Pro, Canva, CorelDRAW, Figma, Image Editing","Certificate, Letter Of Recommendation"
2025-09-27 22:10:52,Social Media Marketing,Omkar Billa,Hyderabad,Immediately,"₹ 2,000 - 2,001 /month",3 Months,2 Oct' 25,Nothing,Not Specified,"Canva, Effective Communication, Google Sheets, Interpersonal skills, Public Speaking, Sales Management, Social Media Marketing, Video Editing","Certificate, Flexible"
2025-09-27 22:10:53,Partnerships & Outreach,Caarya,Bhubaneswar,Immediately,"₹ 8,000 - 15,000 /month",2 Months,22 Oct' 25,Nothing,"1. Research and identify potential NGO, startup, and student venture partners.","Client Relationship Management (CRM), Cold Calling, Effective Communication, Email Marketing, English Proficiency (Spoken), Google Sheets, Hindi Proficiency (Spoken), Interpersonal skills","Certificate, Flexible, Letter Of Recommendation, Mentorship"
2025-09-27 22:10:55,Graphic Design,Nivara Diamonds Private Limited,Hyderabad,Immediately,"₹ 11,000 - 18,000 /month",3 Months,19 Oct' 25,Nothing,Not Specified,"Adobe Creative Suite, Adobe Illustrator, Adobe Photoshop, Adobe Premiere Pro, Canva, CorelDRAW, UI & UX Design","Certificate, Letter Of Recommendation"
2025-09-27 22:10:57,Business Development (Sales),Barsyl,Delhi,Immediately,"₹ 10,000 - 12,000 /month",2 Months,4 Oct' 25,Nothing,1. MBA (Marketing) students seeking practical exposure in marketing and promotions.,"Digital Marketing, Email Marketing, English Proficiency (Spoken), English Proficiency (Written), MS-Excel, Social Media Marketing",Certificate
2025-09-27 22:10:59,Nothing,Nothing,Not Available,Not Available,Not Available,Not Available,Not Available,Nothing,Not Specified,Not Available,Not Available
2025-09-27 22:10:59,Business Development (Sales),Rushh Deals,Hyderabad,Immediately,"₹ 15,000 - 20,000 /month",3 Months,27 Oct' 25,Nothing,Not Specified,"Digital Marketing, English Proficiency (Spoken), Field Sales, Hindi Proficiency (Spoken), Social Media Marketing, Telugu Proficiency (Spoken)","Letter Of Recommendation, 5 Days A Week"
2025-09-27 22:11:01,Fashion Consultant,Boldfuse,Hyderabad,Immediately,"₹ 8,000 /month",3 Months,27 Oct' 25,Nothing,Not Specified,"Fashion Designing, Fashion illustration, Fashion Styling",Certificate
2025-09-27 22:11:03,Accounting & Bookkeeping,Wynbee,Hyderabad,Immediately,"₹ 10,000 - 14,000 /month",3 Months,27 Oct' 25,Nothing,Not Specified,"Accounting, Zoho Books, Zoho CRM",Not Available
2025-09-27 22:11:05,Digital Marketing,Tiso Studio Private Limited,Hyderabad,Immediately,"₹ 2,000 /month",4 Months,26 Oct' 25,Nothing,Not Specified,"Digital Marketing, Search Engine Marketing (SEM), Search Engine Optimization (SEO)","Certificate, Letter Of Recommendation"
2025-09-27 22:11:08,Graphic Design,Sai Chaithra Foods,Hyderabad,Immediately,"₹ 3,000 - 10,000 /month",3 Months,26 Oct' 25,Nothing,Not Specified,"Adobe Animate, Adobe Illustrator, Adobe Photoshop, Animation, Autodesk 3ds Max, CorelDRAW","Certificate, Flexible, Letter Of Recommendation"
2025-09-27 22:11:10,Digital Marketing,Clientcarex AI Private Limited,Hyderabad,Immediately,"₹ 9,000 - 14,000 /month",6 Months,26 Oct' 25,Nothing,Not Specified,"Creative Writing, Search Engine Optimization (SEO), Social Media Marketing","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025-09-27 22:11:13,Accounting & Bookkeeping,Advince LLP,Hyderabad,Immediately,"₹ 3,001 - 6,000 /month",6 Months,25 Oct' 25,Nothing,Not Specified,"Accounting, Taxation","Certificate, Flexible, Letter Of Recommendation"
2025-09-27 22:11:15,Creative (Filmmaking & Content),Vector Technics Pvt Ltd,Hyderabad,Immediately,"₹ 15,000 - 20,000 /month",6 Months,25 Oct' 25,Nothing,Not Specified,"Adobe Premiere Pro, Social Media Marketing, Videography","Certificate, Letter Of Recommendation, Mentorship"
2025-09-27 22:11:17,Graphic Design,Siddharthsai Events & Management Services Private Limited,Hyderabad,Immediately,"₹ 10,000 /month",6 Months,25 Oct' 25,Nothing,Not Specified,"Adobe Illustrator, Adobe Photoshop, CorelDRAW, UI & UX Design, Video Editing",Certificate
2025-09-27 22:11:19,Sales and Marketing,META SOURCE,Hyderabad,Immediately,"₹ 5,000 - 10,000 /month",3 Months,25 Oct' 25,Nothing,Not Specified,"Canva, Client Relationship Management (CRM), English Proficiency (Spoken), Lead Generation, Logistics Management, MS-Excel, Problem Solving, Team Management","Certificate, Flexible, Letter Of Recommendation"
2025-09-27 22:11:23,Cyber Security,Prime Infoserv LLP,Delhi,Immediately,"₹ 5,000 /month",3 Months,25 Oct' 25,Nothing,1. B.Tech with CEH/CHFI will be preferable,"Ethical Hacking, Java","Certificate, Letter Of Recommendation"
2025-09-27 22:11:25,Admission Support,The Gaudium,Hyderabad,Immediately,"₹ 14,000 - 15,000 /month",6 Months,25 Oct' 25,Nothing,"1. Communicate effectively with prospective students and families via phone, email, and in person",Effective Communication,Certificate
2025-09-27 22:11:28,Marketing Operations (3 Months),Qapita - CapTable & ESOP Management Platform,Hyderabad,Immediately,"₹ 15,000 - 25,000 /month",Marketing Operations (3 Months),25 Oct' 25,Nothing,Not Specified,"Client Relationship Management (CRM), Data Analysis, Lead Generation, Marketing Automation, Marketing Campaigns, MS-Excel","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025-09-27 22:11:30,3D Artist,Imaginate Software Labs,Varanasi,Immediately,"₹ 5,000 - 10,000 /month",6 Months,25 Oct' 25,Nothing,Not Specified,"3D Modeling, Adobe Illustrator, Adobe Premiere Pro, Autodesk Maya, Blender 3D, Substance Painter","Certificate, Letter Of Recommendation, 5 Days A Week"
2025-09-27 22:11:31,Company Secretary (CS),Innopark India Private Limited,Hyderabad,Immediately,"₹ 15,000 /month",12 Months,25 Oct' 25,Nothing,Not Specified,"MS-Office, MS-Word","Certificate, 5 Days A Week"
2025-09-27 22:11:34,Project Management,Digital Pro Business Services Private Limited,Hyderabad,Immediately,"₹ 12,000 /month",6 Months,25 Oct' 25,Nothing,Not Specified,"Advanced Excel, Business Analysis, English Proficiency (Spoken), English Proficiency (Written), Jira, Telugu Proficiency (Spoken)","Certificate, Letter Of Recommendation"
2025-09-27 22:11:36,Business Development (Sales),ProDigit,Hyderabad,Immediately,"₹ 17,000 /month",6 Months,25 Oct' 25,Nothing,Not Specified,"English Proficiency (Spoken), English Proficiency (Written), Hindi Proficiency (Spoken), Telugu Proficiency (Spoken)","Certificate, Letter Of Recommendation"
